frame_etg frame_gar X Y event_type code
4804 4003 94.02 369.44 Fixation 1284310550
4804 4003 92.63 369.40 Fixation 1284326886
4805 4004 92.58 367.53 Fixation 1284343658
4805 4004 92.30 367.29 Fixation 1284360396
4806 4005 91.25 367.10 Saccade 1284376869
4806 4005 89.05 364.85 Saccade 1284393347
4807 4006 176.64 380.29 Saccade 1284409912
4807 4006 444.09 398.20 Saccade 1284426526
4808 4007 356.97 313.38 Saccade 1284443145
4808 4007 466.71 306.32 Saccade 1284459839
4809 4008 495.92 295.47 Saccade 1284476304
4809 4008 546.00 294.75 Fixation 1284492877
4810 4008 563.86 292.41 Fixation 1284509579
4810 4008 571.91 278.49 Fixation 1284526141
4811 4009 567.13 280.12 Fixation 1284542656
4811 4009 560.74 282.01 Fixation 1284559263
4811 4009 557.71 283.44 Fixation 1284575879
4812 4010 553.93 283.88 Fixation 1284592462
4813 4011 552.19 286.45 Fixation 1284609107
4813 4011 550.60 288.89 Fixation 1284625645
4814 4012 548.30 292.11 Fixation 1284642304
4814 4012 546.76 292.99 Fixation 1284658876
4815 4013 544.88 295.95 Fixation 1284675520
4815 4013 543.31 298.36 Fixation 1284692001
4815 4013 540.60 300.25 Fixation 1284710332
4816 4013 535.63 301.87 Fixation 1284725304
4817 4014 531.76 301.79 Saccade 1284742039
4817 4014 532.85 295.43 Saccade 1284758411
4818 4015 551.00 259.54 Saccade 1284775303
4818 4015 556.11 241.65 Saccade 1284791807
4819 4016 551.49 239.90 Fixation 1284810146
4819 4016 546.84 238.08 Fixation 1284824816
4820 4017 541.43 237.87 Fixation 1284841398
4820 4017 536.82 237.06 Fixation 1284858332
4821 4017 531.44 236.55 Fixation 1284874701
4821 4017 527.86 235.92 Fixation 1284891302
4822 4018 525.39 235.31 Fixation 1284907770
4822 4018 524.77 234.92 Fixation 1284924445
4823 4019 523.34 236.11 Fixation 1284941077
4823 4019 523.48 237.58 Fixation 1284957786
4824 4020 524.02 238.11 Fixation 1284974239
4824 4020 525.89 242.36 Fixation 1284990831
4825 4021 528.18 244.32 Fixation 1285007523
4825 4021 528.70 246.04 Fixation 1285024034
4826 4022 528.39 246.28 Fixation 1285040630
4826 4022 528.34 244.19 Fixation 1285057414
4827 4023 526.30 240.39 Fixation 1285074034
4827 4023 519.78 236.02 Fixation 1285090567
4828 4023 514.59 228.73 Fixation 1285107080
4828 4023 507.93 225.37 Saccade 1285123619
4829 4024 504.20 230.15 Saccade 1285140185
4829 4024 509.16 286.08 Saccade 1285157143
4830 4025 506.45 323.40 Saccade 1285173564
4830 4025 504.28 323.76 Saccade 1285190193
4830 4025 501.58 327.43 Saccade 1285206602
4831 4026 501.06 328.95 Saccade 1285223213
4832 4027 500.84 329.33 Fixation 1285239773
4832 4027 499.72 329.02 Fixation 1285256494
4833 4028 499.74 330.31 Fixation 1285272963
4833 4028 500.70 330.67 Fixation 1285289907
4834 4028 500.40 329.69 Fixation 1285306210
4834 4028 501.97 332.49 Fixation 1285322695
4835 4029 500.68 332.56 Fixation 1285339466
4835 4029 500.50 332.52 Fixation 1285356275
4835 4029 501.19 332.44 Fixation 1285372730
4836 4030 500.40 332.05 Fixation 1285389365
4837 4031 500.86 332.62 Fixation 1285405927
4837 4031 501.16 333.28 Fixation 1285422382
4838 4032 499.96 331.90 Saccade 1285438904
4838 4032 498.47 342.48 Saccade 1285455738
4839 4033 496.40 360.75 Saccade 1285472138
4839 4033 495.96 358.54 Fixation 1285488768
4840 4033 495.14 358.61 Fixation 1285505406
4840 4033 495.90 359.49 Fixation 1285521945
4841 4034 495.44 358.35 Fixation 1285538487
4841 4034 493.76 357.02 Fixation 1285555200
4841 4034 493.79 357.49 Fixation 1285571887
4842 4035 493.68 357.06 Fixation 1285588453
4843 4036 493.97 356.66 Saccade 1285605016
4843 4036 497.84 356.22 Saccade 1285621506
4844 4037 562.09 344.54 Saccade 1285638306
4844 4037 639.78 329.10 Saccade 1285655190
4845 4038 698.07 319.76 Saccade 1285671405
4845 4038 703.48 315.38 Saccade 1285687929
4845 4038 704.21 313.60 Fixation 1285704654
4846 4038 701.85 312.18 Fixation 1285721053
4847 4039 699.42 311.71 Fixation 1285737821
4847 4039 697.39 311.22 Fixation 1285754260
4847 4039 693.34 310.57 Fixation 1285770954
4848 4040 689.80 310.36 Fixation 1285787386
4849 4041 686.98 310.38 Fixation 1285804283
4849 4041 682.57 309.69 Fixation 1285820577
4850 4042 679.51 309.99 Fixation 1285837180
4850 4042 677.16 309.86 Fixation 1285854023
4851 4042 676.63 307.79 Fixation 1285870663
4851 4042 675.80 306.24 Fixation 1285887093
4852 4043 674.33 304.65 Fixation 1285903572
4852 4043 675.95 303.94 Fixation 1285920256
4853 4044 676.85 302.41 Fixation 1285936882
4853 4044 678.72 299.42 Fixation 1285953387
4853 4044 677.42 298.88 Saccade 1285970070
4854 4045 623.17 325.04 Saccade 1285986610
4855 4046 538.53 324.94 Saccade 1286003204
4855 4046 513.09 331.87 Saccade 1286019900
4856 4047 511.88 331.20 Fixation 1286036305
4856 4047 513.69 331.10 Fixation 1286053126
4857 4048 515.51 329.67 Fixation 1286069850
4857 4048 517.08 326.07 Fixation 1286086260
4858 4048 517.76 324.54 Fixation 1286102622
4858 4048 519.42 322.27 Fixation 1286119338
4859 4049 521.41 321.40 Fixation 1286135951
4859 4049 522.98 319.63 Fixation 1286152708
4859 4049 525.66 318.08 Fixation 1286169232
4860 4050 526.40 316.14 Fixation 1286185967
4860 4050 528.06 314.70 Fixation 1286202333
4861 4051 529.44 312.08 Fixation 1286218995
4862 4052 530.67 311.75 Fixation 1286235509
4862 4052 530.51 310.37 Fixation 1286252785
4863 4053 532.09 310.15 Saccade 1286268951
4863 4053 516.28 323.71 Saccade 1286285341
4864 4053 504.55 335.26 Saccade 1286302096
4864 4053 504.89 332.64 Fixation 1286318465
4865 4054 504.49 330.75 Fixation 1286335037
4865 4054 505.91 328.03 Fixation 1286351840
4865 4054 506.40 327.03 Fixation 1286368334
4866 4055 507.03 326.97 Fixation 1286384952
4867 4056 508.30 323.10 Fixation 1286401508
4867 4056 508.34 322.67 Fixation 1286418152
4868 4057 510.07 319.25 Fixation 1286434656
4868 4057 510.39 319.90 Fixation 1286451607
4869 4058 511.00 317.27 Fixation 1286467900
4869 4058 512.06 316.28 Fixation 1286484509
4870 4058 513.42 314.65 Fixation 1286501186
4870 4058 514.45 313.19 Fixation 1286517910
4871 4059 515.04 311.86 Fixation 1286534192
4871 4059 516.53 310.44 Fixation 1286550824
4871 4059 515.92 308.94 Fixation 1286567623
4872 4060 517.48 308.40 Fixation 1286584025
4872 4060 517.05 307.28 Fixation 1286600594
4873 4061 516.11 306.06 Fixation 1286617156
4874 4062 516.30 304.02 Fixation 1286633899
4874 4062 517.20 303.45 Fixation 1286650595
4875 4063 516.27 302.75 Fixation 1286667137
4875 4063 516.54 302.32 Fixation 1286683727
4875 4063 515.12 302.50 Fixation 1286700354
4876 4063 515.02 302.66 Fixation 1286716954
4877 4064 515.89 301.27 Fixation 1286733469
4877 4064 515.82 300.94 Fixation 1286750096
4877 4064 515.92 301.12 Fixation 1286766603
4878 4065 516.26 300.54 Fixation 1286783326
4879 4066 515.91 299.57 Fixation 1286799821
4879 4066 514.59 299.20 Fixation 1286816447
4879 4066 515.10 301.02 Fixation 1286832952
4880 4067 515.56 299.60 Fixation 1286849640
4881 4067 514.73 300.80 Fixation 1286866135
4881 4067 514.84 298.49 Fixation 1286882895
4882 4068 514.34 300.12 Fixation 1286899377
4882 4068 513.38 300.30 Fixation 1286915960
4883 4069 513.30 299.98 Fixation 1286932535
4883 4069 513.11 300.27 Fixation 1286949149
4883 4069 513.28 300.00 Fixation 1286965867
4884 4070 511.65 299.79 Fixation 1286982458
4885 4071 511.79 299.74 Fixation 1286999033
4885 4071 511.60 300.21 Fixation 1287015710
4885 4071 511.86 300.25 Fixation 1287032150
4886 4072 511.94 300.08 Fixation 1287048760
4887 4073 510.86 299.96 Fixation 1287065302
4887 4073 510.68 298.99 Saccade 1287082020
4888 4073 502.00 298.34 Saccade 1287098600
4888 4073 441.41 279.65 Saccade 1287115186
4889 4074 394.93 269.56 Saccade 1287131643
4889 4074 391.01 265.61 Saccade 1287148265
4889 4074 391.12 263.16 Fixation 1287164908
4890 4075 391.46 264.47 Fixation 1287181580
4890 4075 390.95 263.99 Fixation 1287198200
4891 4076 390.99 263.74 Fixation 1287214864
4891 4076 391.05 264.43 Fixation 1287231337
4892 4077 390.86 264.40 Fixation 1287247880
4893 4078 389.52 265.08 Fixation 1287264768
4893 4078 389.53 264.92 Fixation 1287281372
4894 4078 389.55 264.84 Fixation 1287297638
4894 4078 389.79 265.66 Fixation 1287314323
4895 4079 389.48 265.71 Fixation 1287330871
4895 4079 389.76 265.40 Fixation 1287347565
4895 4079 389.09 264.97 Fixation 1287364229
4896 4080 389.17 265.70 Fixation 1287380707
4897 4081 389.49 265.89 Fixation 1287397220
4897 4081 389.67 265.68 Fixation 1287414036
4897 4081 389.14 265.32 Fixation 1287430378
4898 4082 388.13 266.37 Fixation 1287446931
4899 4083 389.11 266.86 Fixation 1287463689
4899 4083 387.36 268.21 Fixation 1287480406
4899 4083 388.17 269.17 Fixation 1287496997
4900 4083 388.50 269.33 Fixation 1287513591
4901 4084 386.74 269.56 Fixation 1287530022
4901 4084 385.35 269.99 Fixation 1287546766
4901 4084 385.07 271.07 Fixation 1287563371
4902 4085 382.87 273.40 Fixation 1287579963
4902 4085 381.15 273.79 Fixation 1287596382
4903 4086 380.32 275.19 Saccade 1287613084
4904 4087 389.20 276.64 Saccade 1287629623
4904 4087 461.56 324.35 Saccade 1287646236
4904 4087 570.10 372.59 Saccade 1287662686
4905 4088 670.03 449.10 Saccade 1287679658
4905 4088 763.49 528.86 Saccade 1287696111
4906 4088 838.20 568.71 Saccade 1287712711
4906 4088 898.86 605.65 Saccade 1287729115
4907 4089 901.01 603.94 Saccade 1287745656
4907 4089 900.53 602.35 Fixation 1287762567
4908 4090 897.84 598.37 Fixation 1287779220
4908 4090 897.80 595.30 Fixation 1287795571
4909 4091 895.99 594.67 Fixation 1287812259
4910 4092 895.05 589.76 Fixation 1287828715
4910 4092 895.72 589.64 Saccade 1287845380
4910 4092 892.45 584.51 Saccade 1287862113
4911 4092 844.30 525.37 Saccade 1287878746
4912 4093 834.96 510.22 Saccade 1287895207
4912 4093 835.70 507.76 Fixation 1287911728
4912 4093 834.08 503.51 Fixation 1287928327
4913 4094 832.32 502.25 Fixation 1287945025
4913 4094 831.12 500.60 Fixation 1287961529
4914 4095 829.82 497.26 Fixation 1287978269
4914 4095 829.19 493.33 Fixation 1287994779
4915 4096 829.40 493.24 Fixation 1288011338
4915 4096 829.26 490.95 Fixation 1288027858
4916 4097 829.37 490.34 Fixation 1288044531
4916 4097 827.47 488.09 Saccade 1288061258
4917 4098 792.50 483.11 Saccade 1288077904
4918 4098 780.07 486.57 Saccade 1288094360
4918 4098 780.30 487.25 Fixation 1288110956
4918 4098 777.98 484.32 Fixation 1288127481
4919 4099 778.46 484.67 Fixation 1288144069
4919 4099 778.03 481.76 Fixation 1288160717
4920 4100 777.02 481.49 Fixation 1288177508
4920 4100 779.36 482.10 Fixation 1288194027
4920 4100 779.55 481.63 Fixation 1288210606
4921 4101 779.77 479.99 Fixation 1288226998
4922 4102 780.62 480.67 Fixation 1288243749
4922 4102 780.63 481.02 Fixation 1288260283
4923 4103 782.85 482.53 Fixation 1288276863
4924 4103 784.76 481.65 Fixation 1288293345
4924 4103 785.22 481.00 Saccade 1288310014
4924 4103 778.37 475.87 Saccade 1288326696
4925 4104 705.08 427.98 Saccade 1288344216
4925 4104 627.26 368.09 Saccade 1288359786
4926 4105 552.42 297.49 Saccade 1288376474
4926 4105 484.39 264.85 Fixation 1288392932
4927 4106 447.54 257.54 Fixation 1288409884
4927 4106 436.63 240.41 Fixation 1288426152
4928 4107 436.68 238.40 Fixation 1288442679
4928 4107 434.82 238.09 Fixation 1288459361
4929 4108 433.89 236.95 Fixation 1288476028
4929 4108 435.73 235.50 Fixation 1288492660
4930 4108 435.96 235.95 Fixation 1288509083
4931 4109 435.15 233.69 Fixation 1288525885
4931 4109 437.57 232.83 Fixation 1288542349
4931 4109 438.75 231.61 Fixation 1288558939
4932 4110 438.62 231.29 Fixation 1288575785
4932 4110 438.42 229.66 Fixation 1288592121
4933 4111 437.98 231.83 Fixation 1288608856
4933 4111 439.06 231.23 Fixation 1288625339
4934 4112 437.40 232.13 Fixation 1288642029
4934 4112 437.86 232.68 Fixation 1288658643
4935 4113 437.86 233.27 Fixation 1288675308
4935 4113 437.98 233.30 Fixation 1288691857
4935 4113 437.84 233.56 Fixation 1288708385
4936 4113 437.05 233.08 Fixation 1288724852
4937 4114 437.41 233.53 Fixation 1288741498
4937 4114 438.01 235.38 Fixation 1288758362
4938 4115 437.72 235.56 Fixation 1288775017
4938 4115 438.04 234.80 Fixation 1288791254
4939 4116 437.53 236.21 Fixation 1288807988
4939 4116 437.77 236.70 Fixation 1288824616
4940 4117 437.50 238.19 Fixation 1288841164
4940 4117 437.65 239.16 Fixation 1288857929
4941 4118 436.81 241.69 Saccade 1288874272
4941 4118 414.34 237.46 Saccade 1288890937
4942 4118 400.45 232.16 Saccade 1288907596
4942 4118 399.17 234.03 Fixation 1288924051
4943 4119 397.53 234.05 Fixation 1288940627
4943 4119 397.30 235.89 Fixation 1288957455
4944 4120 398.82 236.36 Fixation 1288974094
4944 4120 397.49 236.85 Fixation 1288990576
4945 4121 397.36 236.53 Fixation 1289006909
4945 4121 396.95 235.81 Fixation 1289023550
4946 4122 397.21 234.89 Fixation 1289040283
4946 4122 397.14 233.69 Saccade 1289056943
4947 4123 394.55 230.56 Saccade 1289073439
4947 4123 390.85 225.55 Saccade 1289090113
4948 4123 389.84 224.70 Fixation 1289106754
4948 4123 389.29 223.34 Fixation 1289123357
4949 4124 388.77 220.33 Fixation 1289139888
4949 4124 387.65 217.39 Fixation 1289156551
4950 4125 388.25 213.77 Fixation 1289172985
4950 4125 388.08 211.03 Saccade 1289189607
4950 4125 387.46 202.43 Saccade 1289206470
4951 4126 388.07 201.18 Fixation 1289222721
4952 4127 386.54 196.76 Fixation 1289239332
4952 4127 387.33 191.46 Fixation 1289255995
4953 4128 390.06 190.66 Fixation 1289272809
4954 4128 391.09 186.33 Fixation 1289289172
4954 4128 392.66 184.50 Fixation 1289306060
4954 4128 394.45 180.74 Saccade 1289322278
4955 4129 400.75 186.56 Saccade 1289339179
4955 4129 411.45 206.71 Saccade 1289355627
4956 4130 410.36 205.18 Fixation 1289372159
4956 4130 412.21 204.01 Fixation 1289388835
4957 4131 411.60 199.56 Fixation 1289405305
4957 4131 412.28 196.39 Fixation 1289421858
4958 4132 411.22 194.98 Fixation 1289438433
4958 4132 411.67 193.87 Fixation 1289455139
4959 4133 408.03 202.78 Fixation 1289471680
4959 4133 407.27 201.90 Fixation 1289488276
4960 4133 407.85 192.37 Fixation 1289504783
4960 4133 406.64 190.22 Fixation 1289521399
4961 4134 405.47 189.57 Fixation 1289538107
4961 4134 406.23 189.64 Fixation 1289554675
4962 4135 403.69 186.81 Fixation 1289571143
4962 4135 403.81 188.65 Fixation 1289587774
4963 4136 403.69 189.33 Fixation 1289604396
4963 4136 403.97 188.94 Fixation 1289621037
4964 4137 402.90 189.27 Fixation 1289637780
4964 4137 402.46 189.78 Fixation 1289654221
4965 4138 402.65 190.88 Saccade 1289670784
4965 4138 411.48 193.06 Saccade 1289687410
4966 4138 425.11 197.60 Saccade 1289704159
4966 4138 426.17 196.95 Fixation 1289720537
4967 4139 426.97 200.49 Fixation 1289737153
4967 4139 427.99 203.79 Fixation 1289753882
4968 4140 428.43 208.43 Fixation 1289770414
4968 4140 427.41 210.00 Fixation 1289786873
4969 4141 425.66 214.37 Fixation 1289803656
4969 4141 425.46 216.62 Fixation 1289820139
4970 4142 425.04 221.15 Fixation 1289836829
4970 4142 423.99 224.88 Fixation 1289853402
4971 4143 423.87 228.18 Fixation 1289870116
4971 4143 423.54 230.52 Fixation 1289886576
4972 4143 420.80 234.20 Saccade 1289903351
4972 4143 419.51 245.57 Saccade 1289919799
4973 4144 419.51 239.35 Fixation 1289936375
4973 4144 417.50 248.05 Fixation 1289952859
4974 4145 417.96 252.28 Fixation 1289969975
4974 4145 416.82 257.03 Fixation 1289986210
4975 4146 416.62 260.11 Fixation 1290002885
4975 4146 415.37 262.38 Fixation 1290019378
4975 4146 416.66 258.65 Fixation 1290035972
4975 4146 415.23 262.17 Fixation 1290052768
4976 4147 415.09 265.86 Fixation 1290069279
4976 4147 414.25 270.39 Fixation 1290085774
4977 4148 413.66 273.72 Fixation 1290102393
4977 4148 414.17 276.79 Fixation 1290118886
4978 4148 413.87 280.47 Saccade 1290135649
4978 4148 422.59 281.61 Saccade 1290152098
4978 4148 449.18 279.07 Saccade 1290168693
4979 4149 473.85 282.59 Saccade 1290185326
4979 4149 475.45 282.94 Saccade 1290202053
4980 4150 475.96 286.12 Fixation 1290218454
4981 4151 476.75 288.03 Fixation 1290235144
4981 4151 476.32 290.42 Fixation 1290251750
4982 4152 476.43 292.15 Fixation 1290268388
4982 4152 475.78 292.02 Fixation 1290284793
4983 4153 476.37 297.04 Saccade 1290301474
4983 4153 479.54 298.67 Saccade 1290318186
4984 4153 531.58 296.38 Saccade 1290334710
4984 4153 581.00 302.04 Saccade 1290351385
4984 4153 586.01 299.99 Saccade 1290367929
4985 4154 588.66 298.35 Fixation 1290384507
4986 4155 589.07 298.30 Fixation 1290401023
4986 4155 591.45 296.43 Fixation 1290417891
4987 4156 591.80 295.66 Fixation 1290434231
4987 4156 592.48 296.95 Fixation 1290450816
4988 4157 593.87 294.35 Fixation 1290467521
4988 4157 594.09 292.39 Fixation 1290483995
4989 4158 594.03 289.98 Fixation 1290500595
4989 4158 596.09 289.49 Fixation 1290517274
4990 4158 597.06 287.56 Fixation 1290533895
4990 4158 598.22 287.54 Fixation 1290550463
4990 4158 597.96 286.73 Fixation 1290567131
4991 4159 599.36 288.16 Fixation 1290583664
4992 4160 598.10 289.91 Fixation 1290600304
4992 4160 598.56 291.98 Fixation 1290616834
4993 4161 597.56 293.99 Fixation 1290633412
4993 4161 598.40 299.99 Fixation 1290649991
4994 4162 596.75 302.22 Fixation 1290667124
4994 4162 597.38 302.93 Fixation 1290683177
4994 4162 597.26 304.31 Saccade 1290700005
4995 4163 605.32 299.80 Saccade 1290716410
4996 4163 608.59 297.94 Saccade 1290732897
4996 4163 609.94 295.33 Fixation 1290749628
4997 4164 611.41 293.27 Fixation 1290766263
4997 4164 611.92 293.12 Fixation 1290782784
4998 4165 612.18 292.11 Fixation 1290799471
4998 4165 612.97 291.55 Fixation 1290816043
4999 4166 614.01 290.75 Fixation 1290832588
4999 4166 613.37 288.59 Fixation 1290849013
5000 4167 612.46 284.44 Fixation 1290866075
5000 4167 612.78 283.21 Fixation 1290882302
5001 4168 613.23 282.98 Fixation 1290899101
5001 4168 614.85 283.10 Fixation 1290915537
5002 4168 616.40 282.15 Fixation 1290932035
5002 4168 620.84 281.10 Fixation 1290948709
5003 4169 626.05 280.21 Fixation 1290965477
5003 4169 632.20 281.77 Fixation 1290982015
5004 4170 635.94 281.23 Saccade 1290998466
5004 4170 616.53 277.71 Saccade 1291015206
5005 4171 539.12 277.11 Saccade 1291031757
5005 4171 483.13 291.24 Saccade 1291048324
5006 4172 477.42 293.54 Saccade 1291064861
5006 4172 475.02 294.50 Fixation 1291081581
5007 4173 475.77 293.09 Fixation 1291098106
5007 4173 474.53 293.87 Fixation 1291114787
5008 4173 473.76 290.65 Fixation 1291131227
5008 4173 470.93 288.00 Fixation 1291147782
5008 4173 468.39 285.74 Fixation 1291164625
5009 4174 466.55 285.77 Fixation 1291181157
5009 4174 463.07 284.77 Fixation 1291197887
5010 4175 464.66 284.39 Fixation 1291214354
5011 4176 464.02 284.86 Fixation 1291230821
5011 4176 462.98 284.11 Fixation 1291247435
5012 4177 464.34 283.66 Fixation 1291264247
5012 4177 464.41 283.49 Fixation 1291280575
5013 4178 464.34 282.21 Fixation 1291297360
5013 4178 464.50 279.48 Fixation 1291314054
5014 4178 465.35 278.77 Fixation 1291330398
